id,control_id,framework_code,control_number,evidence_type_code,is_mandatory,requirement_description_en,expected_content_en,collection_frequency,retention_period_months,maximum_age_days,requires_attestation,attestation_role,display_order
3473,579,SAMA-PSR,2.5,TRAINING_RECORD,False,Provide training record demonstrating implementation of Operations - Control 5,Documentation showing preventive control implementation,quarterly,36,90,False,,5
3474,579,SAMA-PSR,2.5,APPROVAL,False,Provide approval demonstrating implementation of Operations - Control 5,Documentation showing preventive control implementation,quarterly,36,90,True,Management,6
3475,580,SAMA-PSR,3.5,LOG,True,Provide log demonstrating implementation of Security - Control 5,Documentation showing detective control implementation,monthly,36,30,False,,1
3476,580,SAMA-PSR,3.5,REPORT,True,Provide report demonstrating implementation of Security - Control 5,Documentation showing detective control implementation,monthly,36,30,False,,2
3477,580,SAMA-PSR,3.5,SCREENSHOT,False,Provide screenshot demonstrating implementation of Security - Control 5,Documentation showing detective control implementation,monthly,36,30,False,,3
3478,580,SAMA-PSR,3.5,SCAN_REPORT,False,Provide scan report demonstrating implementation of Security - Control 5,Documentation showing detective control implementation,monthly,36,30,False,,4
3479,580,SAMA-PSR,3.5,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Security - Control 5,Documentation showing detective control implementation,monthly,36,30,False,,5
3480,580,SAMA-PSR,3.5,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Security - Control 5,Documentation showing detective control implementation,monthly,36,30,False,,6
3481,581,SAMA-PSR,4.5,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Consumer - Control 5,Documentation showing corrective control implementation,continuous,36,30,False,,1
3482,581,SAMA-PSR,4.5,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Consumer - Control 5,Documentation showing corrective control implementation,continuous,36,30,False,,2
3483,581,SAMA-PSR,4.5,TEST_RESULT,False,Provide test result demonstrating implementation of Consumer - Control 5,Documentation showing corrective control implementation,continuous,36,30,False,,3
3484,581,SAMA-PSR,4.5,ATTESTATION,False,Provide attestation demonstrating implementation of Consumer - Control 5,Documentation showing corrective control implementation,continuous,36,30,True,CISO,4
3485,581,SAMA-PSR,4.5,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Consumer - Control 5,Documentation showing corrective control implementation,continuous,36,30,False,,5
3486,581,SAMA-PSR,4.5,CHANGE_RECORD,False,Provide change record demonstrating implementation of Consumer - Control 5,Documentation showing corrective control implementation,continuous,36,30,False,,6
3487,582,SAMA-PSR,5.5,POLICY,True,Provide policy demonstrating implementation of Open Banking - Control 5,Documentation showing preventive control implementation,annually,36,365,False,,1
3488,582,SAMA-PSR,5.5,PROCEDURE,True,Provide procedure demonstrating implementation of Open Banking - Control 5,Documentation showing preventive control implementation,annually,36,365,False,,2
3489,582,SAMA-PSR,5.5,STANDARD,False,Provide standard demonstrating implementation of Open Banking - Control 5,Documentation showing preventive control implementation,annually,36,365,False,,3
3490,582,SAMA-PSR,5.5,CONFIG,False,Provide config demonstrating implementation of Open Banking - Control 5,Documentation showing preventive control implementation,annually,36,365,False,,4
3491,582,SAMA-PSR,5.5,TRAINING_RECORD,False,Provide training record demonstrating implementation of Open Banking - Control 5,Documentation showing preventive control implementation,annually,36,365,False,,5
3492,582,SAMA-PSR,5.5,APPROVAL,False,Provide approval demonstrating implementation of Open Banking - Control 5,Documentation showing preventive control implementation,annually,36,365,True,Management,6
3493,583,SAMA-PSR,1.6,LOG,True,Provide log demonstrating implementation of Licensing - Control 6,Documentation showing detective control implementation,quarterly,36,90,False,,1
3494,583,SAMA-PSR,1.6,REPORT,True,Provide report demonstrating implementation of Licensing - Control 6,Documentation showing detective control implementation,quarterly,36,90,False,,2
3495,583,SAMA-PSR,1.6,SCREENSHOT,False,Provide screenshot demonstrating implementation of Licensing - Control 6,Documentation showing detective control implementation,quarterly,36,90,False,,3
3496,583,SAMA-PSR,1.6,SCAN_REPORT,False,Provide scan report demonstrating implementation of Licensing - Control 6,Documentation showing detective control implementation,quarterly,36,90,False,,4
3497,583,SAMA-PSR,1.6,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Licensing - Control 6,Documentation showing detective control implementation,quarterly,36,90,False,,5
3498,583,SAMA-PSR,1.6,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Licensing - Control 6,Documentation showing detective control implementation,quarterly,36,90,False,,6
3499,584,SAMA-PSR,2.6,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Operations - Control 6,Documentation showing corrective control implementation,monthly,36,30,False,,1
3500,584,SAMA-PSR,2.6,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Operations - Control 6,Documentation showing corrective control implementation,monthly,36,30,False,,2
3501,584,SAMA-PSR,2.6,TEST_RESULT,False,Provide test result demonstrating implementation of Operations - Control 6,Documentation showing corrective control implementation,monthly,36,30,False,,3
3502,584,SAMA-PSR,2.6,ATTESTATION,False,Provide attestation demonstrating implementation of Operations - Control 6,Documentation showing corrective control implementation,monthly,36,30,True,CISO,4
3503,584,SAMA-PSR,2.6,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Operations - Control 6,Documentation showing corrective control implementation,monthly,36,30,False,,5
3504,584,SAMA-PSR,2.6,CHANGE_RECORD,False,Provide change record demonstrating implementation of Operations - Control 6,Documentation showing corrective control implementation,monthly,36,30,False,,6
3505,585,SAMA-PSR,3.6,POLICY,True,Provide policy demonstrating implementation of Security - Control 6,Documentation showing preventive control implementation,continuous,36,30,False,,1
3506,585,SAMA-PSR,3.6,PROCEDURE,True,Provide procedure demonstrating implementation of Security - Control 6,Documentation showing preventive control implementation,continuous,36,30,False,,2
3507,585,SAMA-PSR,3.6,STANDARD,False,Provide standard demonstrating implementation of Security - Control 6,Documentation showing preventive control implementation,continuous,36,30,False,,3
3508,585,SAMA-PSR,3.6,CONFIG,False,Provide config demonstrating implementation of Security - Control 6,Documentation showing preventive control implementation,continuous,36,30,False,,4
3509,585,SAMA-PSR,3.6,TRAINING_RECORD,False,Provide training record demonstrating implementation of Security - Control 6,Documentation showing preventive control implementation,continuous,36,30,False,,5
3510,585,SAMA-PSR,3.6,APPROVAL,False,Provide approval demonstrating implementation of Security - Control 6,Documentation showing preventive control implementation,continuous,36,30,True,Management,6
3511,586,SAMA-PSR,4.6,LOG,True,Provide log demonstrating implementation of Consumer - Control 6,Documentation showing detective control implementation,annually,36,365,False,,1
3512,586,SAMA-PSR,4.6,REPORT,True,Provide report demonstrating implementation of Consumer - Control 6,Documentation showing detective control implementation,annually,36,365,False,,2
3513,586,SAMA-PSR,4.6,SCREENSHOT,False,Provide screenshot demonstrating implementation of Consumer - Control 6,Documentation showing detective control implementation,annually,36,365,False,,3
3514,586,SAMA-PSR,4.6,SCAN_REPORT,False,Provide scan report demonstrating implementation of Consumer - Control 6,Documentation showing detective control implementation,annually,36,365,False,,4
3515,586,SAMA-PSR,4.6,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Consumer - Control 6,Documentation showing detective control implementation,annually,36,365,False,,5
3516,586,SAMA-PSR,4.6,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Consumer - Control 6,Documentation showing detective control implementation,annually,36,365,False,,6
3517,587,SAMA-PSR,5.6,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Open Banking - Control 6,Documentation showing corrective control implementation,quarterly,36,90,False,,1
3518,587,SAMA-PSR,5.6,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Open Banking - Control 6,Documentation showing corrective control implementation,quarterly,36,90,False,,2
3519,587,SAMA-PSR,5.6,TEST_RESULT,False,Provide test result demonstrating implementation of Open Banking - Control 6,Documentation showing corrective control implementation,quarterly,36,90,False,,3
3520,587,SAMA-PSR,5.6,ATTESTATION,False,Provide attestation demonstrating implementation of Open Banking - Control 6,Documentation showing corrective control implementation,quarterly,36,90,True,CISO,4
3521,587,SAMA-PSR,5.6,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Open Banking - Control 6,Documentation showing corrective control implementation,quarterly,36,90,False,,5
3522,587,SAMA-PSR,5.6,CHANGE_RECORD,False,Provide change record demonstrating implementation of Open Banking - Control 6,Documentation showing corrective control implementation,quarterly,36,90,False,,6
3523,588,SAMA-PSR,1.7,POLICY,True,Provide policy demonstrating implementation of Licensing - Control 7,Documentation showing preventive control implementation,monthly,36,30,False,,1
3524,588,SAMA-PSR,1.7,PROCEDURE,True,Provide procedure demonstrating implementation of Licensing - Control 7,Documentation showing preventive control implementation,monthly,36,30,False,,2
3525,588,SAMA-PSR,1.7,STANDARD,False,Provide standard demonstrating implementation of Licensing - Control 7,Documentation showing preventive control implementation,monthly,36,30,False,,3
3526,588,SAMA-PSR,1.7,CONFIG,False,Provide config demonstrating implementation of Licensing - Control 7,Documentation showing preventive control implementation,monthly,36,30,False,,4
3527,588,SAMA-PSR,1.7,TRAINING_RECORD,False,Provide training record demonstrating implementation of Licensing - Control 7,Documentation showing preventive control implementation,monthly,36,30,False,,5
3528,588,SAMA-PSR,1.7,APPROVAL,False,Provide approval demonstrating implementation of Licensing - Control 7,Documentation showing preventive control implementation,monthly,36,30,True,Management,6
