lifecycle_id,mapping_id,control_id,framework_code,control_number,evidence_type_code,stage_code,stage_name_en,stage_name_ar,stage_order,duration_days,responsible_role,is_active_stage
2018,169,46,NCA-ECC,2-7-3,PROCEDURE,PLAN,Planning,التخطيط,2,7,Control Owner,False
2019,169,46,NCA-ECC,2-7-3,PROCEDURE,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2020,169,46,NCA-ECC,2-7-3,PROCEDURE,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2021,169,46,NCA-ECC,2-7-3,PROCEDURE,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2022,169,46,NCA-ECC,2-7-3,PROCEDURE,STORE,Storage,التخزين,6,1,GRC Platform,True
2023,169,46,NCA-ECC,2-7-3,PROCEDURE,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2024,169,46,NCA-ECC,2-7-3,PROCEDURE,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2025,169,46,NCA-ECC,2-7-3,PROCEDURE,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2026,169,46,NCA-ECC,2-7-3,PROCEDURE,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2027,169,46,NCA-ECC,2-7-3,PROCEDURE,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2028,169,46,NCA-ECC,2-7-3,PROCEDURE,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2029,170,46,NCA-ECC,2-7-3,AUDIT_LOG,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2030,170,46,NCA-ECC,2-7-3,AUDIT_LOG,PLAN,Planning,التخطيط,2,7,Control Owner,False
2031,170,46,NCA-ECC,2-7-3,AUDIT_LOG,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2032,170,46,NCA-ECC,2-7-3,AUDIT_LOG,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2033,170,46,NCA-ECC,2-7-3,AUDIT_LOG,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2034,170,46,NCA-ECC,2-7-3,AUDIT_LOG,STORE,Storage,التخزين,6,1,GRC Platform,True
2035,170,46,NCA-ECC,2-7-3,AUDIT_LOG,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2036,170,46,NCA-ECC,2-7-3,AUDIT_LOG,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2037,170,46,NCA-ECC,2-7-3,AUDIT_LOG,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2038,170,46,NCA-ECC,2-7-3,AUDIT_LOG,RETAIN,Retention,الاحتفاظ,10,720,Records Manager,True
2039,170,46,NCA-ECC,2-7-3,AUDIT_LOG,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2040,170,46,NCA-ECC,2-7-3,AUDIT_LOG,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2041,171,47,NCA-ECC,2-8-1,STANDARD,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2042,171,47,NCA-ECC,2-8-1,STANDARD,PLAN,Planning,التخطيط,2,7,Control Owner,False
2043,171,47,NCA-ECC,2-8-1,STANDARD,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2044,171,47,NCA-ECC,2-8-1,STANDARD,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2045,171,47,NCA-ECC,2-8-1,STANDARD,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2046,171,47,NCA-ECC,2-8-1,STANDARD,STORE,Storage,التخزين,6,1,GRC Platform,True
2047,171,47,NCA-ECC,2-8-1,STANDARD,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2048,171,47,NCA-ECC,2-8-1,STANDARD,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2049,171,47,NCA-ECC,2-8-1,STANDARD,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2050,171,47,NCA-ECC,2-8-1,STANDARD,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2051,171,47,NCA-ECC,2-8-1,STANDARD,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2052,171,47,NCA-ECC,2-8-1,STANDARD,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2053,172,47,NCA-ECC,2-8-1,CONFIGURATION,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2054,172,47,NCA-ECC,2-8-1,CONFIGURATION,PLAN,Planning,التخطيط,2,7,Control Owner,False
2055,172,47,NCA-ECC,2-8-1,CONFIGURATION,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2056,172,47,NCA-ECC,2-8-1,CONFIGURATION,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2057,172,47,NCA-ECC,2-8-1,CONFIGURATION,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2058,172,47,NCA-ECC,2-8-1,CONFIGURATION,STORE,Storage,التخزين,6,1,GRC Platform,True
2059,172,47,NCA-ECC,2-8-1,CONFIGURATION,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2060,172,47,NCA-ECC,2-8-1,CONFIGURATION,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2061,172,47,NCA-ECC,2-8-1,CONFIGURATION,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2062,172,47,NCA-ECC,2-8-1,CONFIGURATION,RETAIN,Retention,الاحتفاظ,10,720,Records Manager,True
2063,172,47,NCA-ECC,2-8-1,CONFIGURATION,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2064,172,47,NCA-ECC,2-8-1,CONFIGURATION,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2065,173,47,NCA-ECC,2-8-1,POLICY,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2066,173,47,NCA-ECC,2-8-1,POLICY,PLAN,Planning,التخطيط,2,7,Control Owner,False
2067,173,47,NCA-ECC,2-8-1,POLICY,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2068,173,47,NCA-ECC,2-8-1,POLICY,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2069,173,47,NCA-ECC,2-8-1,POLICY,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2070,173,47,NCA-ECC,2-8-1,POLICY,STORE,Storage,التخزين,6,1,GRC Platform,True
2071,173,47,NCA-ECC,2-8-1,POLICY,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2072,173,47,NCA-ECC,2-8-1,POLICY,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2073,173,47,NCA-ECC,2-8-1,POLICY,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2074,173,47,NCA-ECC,2-8-1,POLICY,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2075,173,47,NCA-ECC,2-8-1,POLICY,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2076,173,47,NCA-ECC,2-8-1,POLICY,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2077,174,47,NCA-ECC,2-8-1,TEST_RESULT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2078,174,47,NCA-ECC,2-8-1,TEST_RESULT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2079,174,47,NCA-ECC,2-8-1,TEST_RESULT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2080,174,47,NCA-ECC,2-8-1,TEST_RESULT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2081,174,47,NCA-ECC,2-8-1,TEST_RESULT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2082,174,47,NCA-ECC,2-8-1,TEST_RESULT,STORE,Storage,التخزين,6,1,GRC Platform,True
2083,174,47,NCA-ECC,2-8-1,TEST_RESULT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2084,174,47,NCA-ECC,2-8-1,TEST_RESULT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2085,174,47,NCA-ECC,2-8-1,TEST_RESULT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2086,174,47,NCA-ECC,2-8-1,TEST_RESULT,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2087,174,47,NCA-ECC,2-8-1,TEST_RESULT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2088,174,47,NCA-ECC,2-8-1,TEST_RESULT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2089,175,48,NCA-ECC,2-8-2,POLICY,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2090,175,48,NCA-ECC,2-8-2,POLICY,PLAN,Planning,التخطيط,2,7,Control Owner,False
2091,175,48,NCA-ECC,2-8-2,POLICY,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2092,175,48,NCA-ECC,2-8-2,POLICY,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2093,175,48,NCA-ECC,2-8-2,POLICY,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2094,175,48,NCA-ECC,2-8-2,POLICY,STORE,Storage,التخزين,6,1,GRC Platform,True
2095,175,48,NCA-ECC,2-8-2,POLICY,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2096,175,48,NCA-ECC,2-8-2,POLICY,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2097,175,48,NCA-ECC,2-8-2,POLICY,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2098,175,48,NCA-ECC,2-8-2,POLICY,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2099,175,48,NCA-ECC,2-8-2,POLICY,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2100,175,48,NCA-ECC,2-8-2,POLICY,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2101,176,48,NCA-ECC,2-8-2,PROCEDURE,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2102,176,48,NCA-ECC,2-8-2,PROCEDURE,PLAN,Planning,التخطيط,2,7,Control Owner,False
2103,176,48,NCA-ECC,2-8-2,PROCEDURE,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2104,176,48,NCA-ECC,2-8-2,PROCEDURE,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2105,176,48,NCA-ECC,2-8-2,PROCEDURE,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2106,176,48,NCA-ECC,2-8-2,PROCEDURE,STORE,Storage,التخزين,6,1,GRC Platform,True
2107,176,48,NCA-ECC,2-8-2,PROCEDURE,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2108,176,48,NCA-ECC,2-8-2,PROCEDURE,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2109,176,48,NCA-ECC,2-8-2,PROCEDURE,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2110,176,48,NCA-ECC,2-8-2,PROCEDURE,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2111,176,48,NCA-ECC,2-8-2,PROCEDURE,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2112,176,48,NCA-ECC,2-8-2,PROCEDURE,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2113,177,48,NCA-ECC,2-8-2,AUDIT_LOG,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2114,177,48,NCA-ECC,2-8-2,AUDIT_LOG,PLAN,Planning,التخطيط,2,7,Control Owner,False
2115,177,48,NCA-ECC,2-8-2,AUDIT_LOG,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2116,177,48,NCA-ECC,2-8-2,AUDIT_LOG,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2117,177,48,NCA-ECC,2-8-2,AUDIT_LOG,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2118,177,48,NCA-ECC,2-8-2,AUDIT_LOG,STORE,Storage,التخزين,6,1,GRC Platform,True
2119,177,48,NCA-ECC,2-8-2,AUDIT_LOG,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2120,177,48,NCA-ECC,2-8-2,AUDIT_LOG,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2121,177,48,NCA-ECC,2-8-2,AUDIT_LOG,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2122,177,48,NCA-ECC,2-8-2,AUDIT_LOG,RETAIN,Retention,الاحتفاظ,10,720,Records Manager,True
2123,177,48,NCA-ECC,2-8-2,AUDIT_LOG,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2124,177,48,NCA-ECC,2-8-2,AUDIT_LOG,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2125,178,48,NCA-ECC,2-8-2,CONFIGURATION,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2126,178,48,NCA-ECC,2-8-2,CONFIGURATION,PLAN,Planning,التخطيط,2,7,Control Owner,False
2127,178,48,NCA-ECC,2-8-2,CONFIGURATION,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2128,178,48,NCA-ECC,2-8-2,CONFIGURATION,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2129,178,48,NCA-ECC,2-8-2,CONFIGURATION,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2130,178,48,NCA-ECC,2-8-2,CONFIGURATION,STORE,Storage,التخزين,6,1,GRC Platform,True
2131,178,48,NCA-ECC,2-8-2,CONFIGURATION,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2132,178,48,NCA-ECC,2-8-2,CONFIGURATION,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2133,178,48,NCA-ECC,2-8-2,CONFIGURATION,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2134,178,48,NCA-ECC,2-8-2,CONFIGURATION,RETAIN,Retention,الاحتفاظ,10,720,Records Manager,True
2135,178,48,NCA-ECC,2-8-2,CONFIGURATION,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2136,178,48,NCA-ECC,2-8-2,CONFIGURATION,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2137,179,49,NCA-ECC,2-9-1,POLICY,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2138,179,49,NCA-ECC,2-9-1,POLICY,PLAN,Planning,التخطيط,2,7,Control Owner,False
2139,179,49,NCA-ECC,2-9-1,POLICY,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2140,179,49,NCA-ECC,2-9-1,POLICY,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2141,179,49,NCA-ECC,2-9-1,POLICY,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2142,179,49,NCA-ECC,2-9-1,POLICY,STORE,Storage,التخزين,6,1,GRC Platform,True
2143,179,49,NCA-ECC,2-9-1,POLICY,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2144,179,49,NCA-ECC,2-9-1,POLICY,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2145,179,49,NCA-ECC,2-9-1,POLICY,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2146,179,49,NCA-ECC,2-9-1,POLICY,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2147,179,49,NCA-ECC,2-9-1,POLICY,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2148,179,49,NCA-ECC,2-9-1,POLICY,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2149,180,49,NCA-ECC,2-9-1,BACKUP_PLAN,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2150,180,49,NCA-ECC,2-9-1,BACKUP_PLAN,PLAN,Planning,التخطيط,2,7,Control Owner,False
2151,180,49,NCA-ECC,2-9-1,BACKUP_PLAN,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2152,180,49,NCA-ECC,2-9-1,BACKUP_PLAN,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2153,180,49,NCA-ECC,2-9-1,BACKUP_PLAN,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2154,180,49,NCA-ECC,2-9-1,BACKUP_PLAN,STORE,Storage,التخزين,6,1,GRC Platform,True
2155,180,49,NCA-ECC,2-9-1,BACKUP_PLAN,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2156,180,49,NCA-ECC,2-9-1,BACKUP_PLAN,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2157,180,49,NCA-ECC,2-9-1,BACKUP_PLAN,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2158,180,49,NCA-ECC,2-9-1,BACKUP_PLAN,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2159,180,49,NCA-ECC,2-9-1,BACKUP_PLAN,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2160,180,49,NCA-ECC,2-9-1,BACKUP_PLAN,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2161,181,49,NCA-ECC,2-9-1,CONFIGURATION,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2162,181,49,NCA-ECC,2-9-1,CONFIGURATION,PLAN,Planning,التخطيط,2,7,Control Owner,False
2163,181,49,NCA-ECC,2-9-1,CONFIGURATION,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2164,181,49,NCA-ECC,2-9-1,CONFIGURATION,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2165,181,49,NCA-ECC,2-9-1,CONFIGURATION,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2166,181,49,NCA-ECC,2-9-1,CONFIGURATION,STORE,Storage,التخزين,6,1,GRC Platform,True
2167,181,49,NCA-ECC,2-9-1,CONFIGURATION,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2168,181,49,NCA-ECC,2-9-1,CONFIGURATION,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2169,181,49,NCA-ECC,2-9-1,CONFIGURATION,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2170,181,49,NCA-ECC,2-9-1,CONFIGURATION,RETAIN,Retention,الاحتفاظ,10,720,Records Manager,True
2171,181,49,NCA-ECC,2-9-1,CONFIGURATION,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2172,181,49,NCA-ECC,2-9-1,CONFIGURATION,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2173,182,49,NCA-ECC,2-9-1,REPORT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2174,182,49,NCA-ECC,2-9-1,REPORT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2175,182,49,NCA-ECC,2-9-1,REPORT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2176,182,49,NCA-ECC,2-9-1,REPORT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2177,182,49,NCA-ECC,2-9-1,REPORT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2178,182,49,NCA-ECC,2-9-1,REPORT,STORE,Storage,التخزين,6,1,GRC Platform,True
2179,182,49,NCA-ECC,2-9-1,REPORT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2180,182,49,NCA-ECC,2-9-1,REPORT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2181,182,49,NCA-ECC,2-9-1,REPORT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2182,182,49,NCA-ECC,2-9-1,REPORT,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2183,182,49,NCA-ECC,2-9-1,REPORT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2184,182,49,NCA-ECC,2-9-1,REPORT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2185,183,50,NCA-ECC,2-9-2,TEST_RESULT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2186,183,50,NCA-ECC,2-9-2,TEST_RESULT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2187,183,50,NCA-ECC,2-9-2,TEST_RESULT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2188,183,50,NCA-ECC,2-9-2,TEST_RESULT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2189,183,50,NCA-ECC,2-9-2,TEST_RESULT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2190,183,50,NCA-ECC,2-9-2,TEST_RESULT,STORE,Storage,التخزين,6,1,GRC Platform,True
2191,183,50,NCA-ECC,2-9-2,TEST_RESULT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2192,183,50,NCA-ECC,2-9-2,TEST_RESULT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2193,183,50,NCA-ECC,2-9-2,TEST_RESULT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2194,183,50,NCA-ECC,2-9-2,TEST_RESULT,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2195,183,50,NCA-ECC,2-9-2,TEST_RESULT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2196,183,50,NCA-ECC,2-9-2,TEST_RESULT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2197,184,50,NCA-ECC,2-9-2,REPORT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2198,184,50,NCA-ECC,2-9-2,REPORT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2199,184,50,NCA-ECC,2-9-2,REPORT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2200,184,50,NCA-ECC,2-9-2,REPORT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2201,184,50,NCA-ECC,2-9-2,REPORT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2202,184,50,NCA-ECC,2-9-2,REPORT,STORE,Storage,التخزين,6,1,GRC Platform,True
2203,184,50,NCA-ECC,2-9-2,REPORT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2204,184,50,NCA-ECC,2-9-2,REPORT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2205,184,50,NCA-ECC,2-9-2,REPORT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2206,184,50,NCA-ECC,2-9-2,REPORT,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2207,184,50,NCA-ECC,2-9-2,REPORT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2208,184,50,NCA-ECC,2-9-2,REPORT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2209,185,50,NCA-ECC,2-9-2,MEETING_MINUTES,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2210,185,50,NCA-ECC,2-9-2,MEETING_MINUTES,PLAN,Planning,التخطيط,2,7,Control Owner,False
2211,185,50,NCA-ECC,2-9-2,MEETING_MINUTES,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2212,185,50,NCA-ECC,2-9-2,MEETING_MINUTES,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2213,185,50,NCA-ECC,2-9-2,MEETING_MINUTES,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2214,185,50,NCA-ECC,2-9-2,MEETING_MINUTES,STORE,Storage,التخزين,6,1,GRC Platform,True
2215,185,50,NCA-ECC,2-9-2,MEETING_MINUTES,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2216,185,50,NCA-ECC,2-9-2,MEETING_MINUTES,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2217,185,50,NCA-ECC,2-9-2,MEETING_MINUTES,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2218,185,50,NCA-ECC,2-9-2,MEETING_MINUTES,RETAIN,Retention,الاحتفاظ,10,1800,Records Manager,True
2219,185,50,NCA-ECC,2-9-2,MEETING_MINUTES,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2220,185,50,NCA-ECC,2-9-2,MEETING_MINUTES,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2221,186,51,NCA-ECC,2-10-1,SCAN_REPORT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2222,186,51,NCA-ECC,2-10-1,SCAN_REPORT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2223,186,51,NCA-ECC,2-10-1,SCAN_REPORT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2224,186,51,NCA-ECC,2-10-1,SCAN_REPORT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2225,186,51,NCA-ECC,2-10-1,SCAN_REPORT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2226,186,51,NCA-ECC,2-10-1,SCAN_REPORT,STORE,Storage,التخزين,6,1,GRC Platform,True
2227,186,51,NCA-ECC,2-10-1,SCAN_REPORT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2228,186,51,NCA-ECC,2-10-1,SCAN_REPORT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2229,186,51,NCA-ECC,2-10-1,SCAN_REPORT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2230,186,51,NCA-ECC,2-10-1,SCAN_REPORT,RETAIN,Retention,الاحتفاظ,10,720,Records Manager,True
2231,186,51,NCA-ECC,2-10-1,SCAN_REPORT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2232,186,51,NCA-ECC,2-10-1,SCAN_REPORT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2233,187,51,NCA-ECC,2-10-1,REPORT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2234,187,51,NCA-ECC,2-10-1,REPORT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2235,187,51,NCA-ECC,2-10-1,REPORT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2236,187,51,NCA-ECC,2-10-1,REPORT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2237,187,51,NCA-ECC,2-10-1,REPORT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2238,187,51,NCA-ECC,2-10-1,REPORT,STORE,Storage,التخزين,6,1,GRC Platform,True
2239,187,51,NCA-ECC,2-10-1,REPORT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
